customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0.9111001140471713,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-1.2802480369298874,-3.0563338283944432,0.06266610210697406,-1.1836137879207056,-0.9178374556366102,1.2428745792677225,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,0.8289391504586737,0.39980518352332395,-1.1616939352451685,-0.40192902582583445,0
0.21552111375811703,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,0.06430268518835193,0.32718938968958156,-0.9915636347739862,-1.1836137879207056,1.408012269782,-1.0289980595185069,1.2454405385795932,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,0.37392588742634175,-1.206361165890975,1.3366362566776104,-0.2608779199297493,-0.9529379304556169,0
-0.47168335182490756,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2395040756535771,0.32718938968958156,-0.9915636347739862,-1.1836137879207056,1.408012269782,1.2428745792677225,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,0.8289391504586737,1.3366362566776104,-0.3639232943754246,-1.6471349046234565,1
0.9894266445329785,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,0.512486259227765,-3.0563338283944432,0.06266610210697406,-1.1836137879207056,1.408012269782,-1.0289980595185069,1.2454405385795932,1.3969629310430345,-1.1126316462328174,-1.1215013874311344,0.37392588742634175,-1.206361165890975,-1.473856962785249,-0.747850415293989,-0.9879394585649197,0
1.4702234605968008,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-1.2395040756535771,0.32718938968958156,-0.9915636347739862,0.17283539015269764,-0.9178374556366102,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,0.8289391504586737,0.39980518352332395,0.19617817640187488,-1.2398443957152052,1
1.4899282481404,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.9950403079957154,0.32718938968958156,1.1168958389879344,0.17283539015269764,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369794,1.1466885201862331,1.1375641400440122,-0.82673477028235,0.8289391504586737,0.39980518352332395,1.1584890119510036,1.5067149084981184,1
-1.2386922069595092,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.533025357281985,-0.42462485012737144,0.32718938968958156,1.1168958389879344,0.17283539015269764,-0.9178374556366102,1.2428745792677225,-1.0269875536081858,-0.9242665895369794,1.1466885201862331,-1.1215013874311344,-0.82673477028235,0.8289391504586737,-0.5370258896309625,0.8078023344020117,-0.9083905310437769,0
0.6130652024502323,-1.0094301272202446,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.9135523854430948,-3.0563338283944432,0.06266610210697406,-1.1836137879207056,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,-1.206361165890975,1.3366362566776104,-1.1650179795821258,-0.34677510274450873,0
1.023417403045687,-1.0094301272202446,-0.440327089412664,1.0356168260670764,-0.6523049310632244,-0.18016108246950976,0.32718938968958156,1.1168958389879344,0.17283539015269764,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,1.3969629310430345,1.1466885201862331,1.1375641400440122,-0.82673477028235,0.8289391504586737,0.39980518352332395,1.3296772953043026,-0.3271530339559602,1
0.4968069559429966,0.9906579693175857,-0.440327089412664,-0.9656081041070596,1.533025357281985,1.2051336009250397,0.32718938968958156,-0.9915636347739862,-1.1836137879207056,1.408012269782,1.2428745792677225,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,0.37392588742634175,-1.206361165890975,-1.473856962785249,-0.28747027462540753,-0.12775038896962893,0
1.6475665484891941,0.9906579693175857,-0.440327089412664,1.0356168260670764,1.533025357281985,-0.791320501614164,0.32718938968958156,-0.9915636347739862,-1.1836137879207056,1.408012269782,-1.0289980595185069,-1.0269875536081858,-0.9242665895369794,-1.1126316462328174,-1.1215013874311344,-0.82673477028235,0.8289391504586737,1.3366362566776104,-0.4935610235167579,0.827367067467559,0
0.8682422011398429,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.6690886177852331,0.32718938968958156,-0.9915636347739862,1.529284568226101,0.2450874070726948,0.10693825987460784,0.10922649248570376,0.23634817075302755,0.017028436976707882,0.008031376306438917,1.5745865451350334,-1.206361165890975,-0.5370258896309625,-1.5240147679735105,-0.226391059095846,0
1.0958324972684146,0.9906579693175857,-0.440327089412664,1.0356168260670764,-0.6523049310632244,1.0421577558197987,0.32718938968958156,1.1168958389879344,0.17283539015269764,-0.9178374556366102,-1.0289980595185069,1.2454405385795932,-0.9242665895369794,1.1466885201862331,1.1375641400440122,0.37392588742634175,-1.206361165890975,-0.5370258896309625,1.181757322309704,0.7584246636159019,0
-1.6460886894234241,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,0.6754621043330061,0.32718938968958156,1.1168958389879344,0.17283539015269764,-0.9178374556366102,1.2428745792677225,1.2454405385795932,-0.9242665895369794,1.1466885201862331,1.1375641400440122,-0.82673477028235,0.8289391504586737,-1.473856962785249,1.2931128075977727,0.5314450570889078,1
0.04458208181739335,0.9906579693175857,-0.440327089412664,-0.9656081041070596,-0.6523049310632244,-0.3023929662984406,0.32718938968958156,-0.9915636347739862,0.17283539015269764,1.408012269782,-1.0289980595185069,1.2454405385795932,1.3969629310430345,1.1466885201862331,1.1375641400440122,-0.82673477028235,0.8289391504586737,0.39980518352332395,1.3529456056630036,-0.4910238246495144,0
-0.4756243093336274,-1.0094301272202446,-0.440327089412664,1.0356168260670764,1.533025357281985,1.4903413298592119,0.32718938968958156,1.1168958389879344,0.17283539015269764,1.408012269782,1.2428745792677225,1.2454405385795932,1.3969629310430345,1.1466885201862331,1.1375641400440122,1.5745865451350334,-1.206361165890975,-0.5370258896309625,1.6105590417771916,1.429817611894347,0
